sentence id,text,sentiment,topic
9262,I love how old fashioned this family is - they see someone in need and they reach right out to help without thinking about it. It makes me miss the old days. Each of the brothers are very sexy in their own way and I enjoyed reading about each one fall - and fall hard - for the love bug!,positive,book
10485,"Modern western romance at its best.  All poignant stories, at a great price.  Jesse, Keegan and Rance --- all three stories are great and the characters come alive!",positive,book
4410,"I am not a Christian but this book was free and to be quite honest, it was a a surprise hit. If you are a Christian this book is a must read and a total joy to read.",positive,book
6223,"I am an author and have had the honor of being featured on one of the Kindle Nations sponsorship programs. This opportunity has helped me connect with readers, who have become interested in my book, and at the same time, I found many new authors and ebooks for my own reading pleasure. This program and blog is a great opportunity for readers and writers of ebooks! Thanks Stephen!",positive,book
814,I have the whole Desert Rogues series and it is awesome. The men are all alpha males the women are are all strong and well written. A must read.,positive,book
8961,"Lorelei James wrote another passionate, hot, and fun series when she started the series with the West boys.  I really enjoy the way she writes!  I can wait for the next book in any of her cowboy series!",positive,book
4,"This isn't the kind of book I normally read, although I try not to limit myself to certain genres. Sometimes I find epic fantasies a little tedious. Not so with this one! There wasn't one paragraph in this story that didn't hold my interest. Ty Johnston has a wonderful way with words so that his scenes come alive for the reader. I'm definitely buying books two and three of this trilogy!",positive,book
2361,I love the stories by Jules Verne because I am a syfi nut and love reading stories that are strange.,positive,book
2004,"A complete collection of works by one of the greatest storytellers of all time, Mark Twain. How could you possibly go wrong? Whether it is paddling down the Ole' Miss with Tom and Huck, or gleaning wisdom from a letter to the Poultry Raising Society, the opportunities for great laughter are endless. So grab yourself a glass of sweet tea and a pipe, find the most comfortable chair on the porch, and let Mr. Twain take you back to days gone by when there was always time for a good story.",positive,book
9386,"I don't review many romance novels though I read a ton of them. This author is really a good writer. It's not just a story but prose that is touching and pulls you in yet without being heavy or feeling intentional. She did a nice job at mixing an old-world setting with a slightly more modern conversational tone. I was very interested in the story and how it would turn out (hoped for the best), and if she had another book focusing on the nature of the hero I'd buy that one as well, as I found it an interesting twist on the archetype, but I think from her booklist most her stuff is the more classical romance novel. Interesting and touching and kept my attention. And (thank god) does not suffer the modern kindle-affliction of 'story ends at a teaser go buy the next one in series' -- it's a complete book to itself.",positive,book
